full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,sub_area,area_m,green_zone_part,indust_part,preschool,school,healthcare,shopping,office,radiation,detention,young,work,elder,0_6_age,7_14_age,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,mkad_km,kremlin_km,green_part_1000,prom_part_1000,office_count_1000,trc_count_1000,leisure_count_1000,price_doc
34,19.0,9.0,16.0,breezeblock,1982.0,0.0,9.0,Chertanovo Juzhnoe,9282438.657,0.153279465,0.127375905,6,7,3,9,3,no,no,17830,93309,32522,8356,8429,2.7684640110000003,1.924254045,16.49838987,1.3748658230000002,0.3520189,18.83682187,12.16,20.77,1,2,0,5400000
53,32.0,4.0,17.0,panel,1986.0,2.0,9.0,Krylatskoe,12164477.11,0.297166335,0.0,7,7,2,6,4,no,yes,10175,48620,19712,4611,5067,3.420446685,1.651721639,19.82065967,1.651721639,2.638731188,12.79235831,31.89,0.0,3,0,0,12900000
104,60.0,8.0,18.0,mass concrete plus brick,2009.0,3.0,14.0,Horoshevskoe,8568431.188,0.063647724,0.23610845800000002,4,4,3,10,27,no,no,9054,34328,13153,4694,3893,0.9986865090000001,0.774712287,9.177877169,0.7648230970000001,9.992255232,5.492420647,0.7,23.56,8,3,0,21848242
35,19.0,12.0,12.0,panel,1965.0,1.0,9.0,Hovrino,5264733.751,0.184282943,0.050755569,4,4,0,1,1,no,no,11356,47628,21807,5195,5469,0.82920028,0.443645458,4.68989115,0.39082426200000003,0.899679749,16.04347219,21.37,12.06,0,2,0,5250000
30,18.0,2.0,5.0,brick,1964.0,1.0,5.0,Ljublino,17881913.61,0.260652636,0.13321533300000002,10,13,3,4,3,yes,yes,23651,107626,34450,10809,11395,2.013874005,1.611099211,19.33319053,1.611099211,5.608548762000001,10.75239194,12.4,6.11,2,0,0,5200000
78,46.0,7.0,14.0,panel,1995.0,3.0,10.0,Mar'ino,11754772.16,0.188712765,0.090799103,13,14,5,15,2,no,yes,40692,161290,45487,19223,19083,2.3865135680000003,0.938012189,11.22475295,0.9353960790000001,3.515070597,14.19789624,24.58,0.0,0,6,0,10200000
37,19.0,8.0,17.0,panel,1988.0,1.0,7.0,Ljublino,17881913.61,0.260652636,0.13321533300000002,10,13,3,4,3,yes,yes,23651,107626,34450,10809,11395,2.328265039,1.638681986,19.66418383,1.638681986,5.731374419,10.11773142,26.92,1.41,1,1,0,6600000
37,18.0,9.0,17.0,panel,1988.0,1.0,8.0,Moskvorech'e-Saburovo,10046857.44,0.07105623400000001,0.24603154800000002,5,5,3,3,4,yes,no,7296,52450,16410,3816,3151,4.086247128,1.88823909,22.33140697,1.860950581,5.916336427,13.00739846,5.45,0.0,0,2,0,6300000
49,29.0,2.0,12.0,panel,2001.0,2.0,8.0,Juzhnoe Butovo,26155137.04,0.137846204,0.041116354,11,13,1,4,4,no,no,30808,121369,26087,14080,14892,2.7457921869999997,1.01782513,12.21390157,1.01782513,4.429374378,22.87982875,26.49,8.86,0,3,0,7600000
60,33.0,2.0,9.0,panel,2012.0,2.0,11.0,Zjuzino,5391434.257,0.079151397,0.0,5,5,0,2,2,yes,no,14317,78835,29848,6715,6714,2.277345284,1.105969397,15.04102403,1.253418669,7.4026872720000005,11.3561126,9.29,0.0,1,3,0,3000000
52,34.0,3.0,9.0,panel,1975.0,3.0,6.0,Otradnoe,10053051.74,0.09627019699999999,0.300322518,4,4,1,9,6,yes,no,21400,112133,41985,9753,10311,1.864119425,0.91868285,9.788937592,0.8157447990000001,3.7535736230000003,12.65442551,8.91,10.56,1,3,0,8000000
38,20.0,2.0,14.0,brick,1985.0,1.0,8.0,Birjulevo Zapadnoe,8464344.053,0.075206255,0.521867054,4,4,0,0,0,yes,no,12273,54914,18534,5226,6149,4.977128829,5.9172792,68.10125822,5.6751048520000005,0.30865039699999997,19.26464013,9.53,15.08,0,0,0,4950000
59,32.0,7.0,8.0,brick,1941.0,2.0,9.0,Timirjazevskoe,10508030.1,0.331318706,0.020741326,4,8,2,5,5,yes,no,11205,52030,18652,4969,5613,1.445701986,0.850781826,7.718228389,0.643185699,9.929434565,7.048387693,12.63,3.96,3,4,0,12100000
38,19.0,8.0,17.0,panel,1996.0,1.0,8.0,Vyhino-Zhulebino,15094874.77,0.300284261,0.033493708,10,11,3,8,1,yes,no,22341,140182,57086,10167,10573,3.061879243,2.312926937,26.89650802,2.2413756680000003,0.837798768,13.40401305,11.97,0.16,0,1,0,5000000
34,19.0,2.0,12.0,breezeblock,1969.0,1.0,9.0,Tekstil'shhiki,4808269.831,0.112559644,0.118537385,4,7,1,0,1,yes,no,13028,63388,25292,5879,6207,2.153079971,1.1303508709999999,13.56421046,1.1303508709999999,6.352973942,7.872208777999999,5.68,26.63,3,0,0,6100000
37,19.0,8.0,16.0,breezeblock,1995.0,1.0,9.0,Krjukovo,10842309.74,0.06217241,0.161531741,6,6,2,4,1,no,no,12194,58114,14911,5767,5648,26.61482355,21.25844645,254.5386472,21.21155394,19.68794118,37.86432192,4.62,2.85,1,2,1,4680000
48,28.0,12.0,12.0,breezeblock,1967.0,2.0,8.0,Matushkino,4708040.47,0.27170151600000003,0.31019913,3,4,0,0,1,no,no,5572,22413,10090,2448,2748,30.57044889,24.86975573,288.7746193,24.06455161,19.10676612,37.27942759,9.79,0.85,1,2,0,5800000
33,18.0,1.0,12.0,panel,1965.0,1.0,9.0,Rostokino,3497818.591,0.146940785,0.210473241,1,2,3,0,2,no,no,5074,22837,9591,2334,2398,3.8744773589999997,1.993170858,23.09041242,1.924201035,6.163757153,9.839234049,10.17,42.01,4,2,2,5600000
41,27.0,1.0,4.0,breezeblock,1965.0,2.0,6.0,Poselenie Krasnopahorskoe,86999406.49,0.501648042,0.01405792,0,0,0,0,0,no,no,622,2615,962,294,290,30.96148684,25.31820221,303.8184265,25.31820221,20.41483249,38.25394345,29.67,3.72,0,0,0,1000000
76,38.0,4.0,16.0,mass concrete,2012.0,3.0,13.0,Staroe Krjukovo,4389199.094,0.033225884,0.13012277,2,3,0,0,0,no,no,4203,16577,7757,1908,1986,30.60820349,21.24061258,266.2622641,22.18852201,18.50589736,36.69275661,2.54,5.92,1,1,0,2000000
45,16.0,4.0,17.0,panel,2013.0,1.0,8.0,Poselenie Moskovskij,40366999.51,0.492839845,0.075778755,0,0,0,2,3,no,no,3128,13996,4695,1497,1437,5.2960616510000005,6.2639694089999995,62.87999674,5.239999728,7.4417125,22.69314038,23.9,9.8,0,0,0,3330000
45,29.0,8.0,9.0,panel,1968.0,2.0,6.0,Chertanovo Severnoe,6206098.885,0.12812331,0.089039719,5,5,0,11,5,no,no,13326,73503,25045,4720,7976,3.35928062,1.4545682080000002,17.4548185,1.4545682080000002,5.9679324760000005,12.99367209,8.34,0.05,3,7,0,7800000
74,41.0,12.0,14.0,panel,1995.0,3.0,8.0,Ochakovo-Matveevskoe,17526506.21,0.133372781,0.309479124,2,3,0,6,4,no,no,16098,78670,24075,7454,7715,6.927005922999999,5.303206601,63.63847921,5.303206601,4.568518211000001,9.572095528,16.38,0.0,0,2,0,13500000
40,20.0,12.0,12.0,panel,1975.0,1.0,8.0,Ivanovskoe,10207215.1,0.512707469,0.00016967599999999998,7,8,1,1,0,yes,no,12919,77612,32331,6027,5992,4.7566360539999994,3.1812485269999997,36.84571554,3.070476295,1.183519566,12.91920844,46.13,0.0,0,0,0,4600000
32,18.0,2.0,9.0,panel,1978.0,1.0,6.0,Dmitrovskoe,7126815.285,0.125881935,0.458174486,4,4,1,5,1,no,no,9604,61600,16509,4533,4439,3.380369268,2.110211793,21.64804717,1.804003931,2.846708946,14.37839081,12.2,10.18,1,1,0,5300000
41,23.0,4.0,14.0,breezeblock,1974.0,2.0,6.0,Vostochnoe Degunino,3875439.354,0.100505636,0.219006007,4,4,1,4,3,no,no,13938,59008,21618,6222,6746,3.8203141169999997,2.122052354,25.46462825,2.122052354,2.981346518,14.62013151,2.26,29.31,3,5,0,6800000
46,30.0,9.0,9.0,panel,1975.0,2.0,6.0,Chertanovo Central'noe,6879019.637999999,0.061476659,0.282797669,5,5,0,6,2,no,no,16719,68254,27248,7104,8667,5.140725,2.522613485,30.1450566,2.51208805,2.73592942,15.80469842,69.38,0.0,0,0,0,7300000
37,18.0,2.0,17.0,panel,2000.0,1.0,7.0,Nagornoe,5293464.965,0.023464016,0.195781053,4,8,3,2,6,no,no,10600,49882,17396,4713,5212,1.876644305,1.3921629430000002,6.129889826,0.510824152,9.353150256000001,9.524209875,9.14,8.97,2,1,2,7700000
44,28.0,6.0,9.0,brick,1966.0,2.0,5.0,Bogorodskoe,8659075.461000001,0.41686645200000005,0.069660344,7,9,1,2,4,yes,no,13897,59366,31147,7103,6119,2.801513646,1.9334343180000002,23.16264343,1.930220286,6.371601983,8.706399338999999,4.89,2.8,0,0,0,7100000
79,53.0,4.0,9.0,brick,1959.0,3.0,8.0,Ajeroport,4662813.069,0.109947031,0.050272014000000004,3,6,0,3,14,no,no,9151,44166,19690,4348,4231,0.864267247,0.38313600200000003,4.59763202,0.38313600200000003,7.995937668,8.363598602,8.33,15.87,11,2,0,15800000
52,30.0,6.0,14.0,panel,1994.0,2.0,8.0,Mar'ino,11754772.16,0.188712765,0.090799103,13,14,5,15,2,no,yes,40692,161290,45487,19223,19083,1.677001612,0.965015563,7.077453959,0.58978783,3.764957183,13.92346564,25.56,0.0,0,4,0,9300000
50,29.0,1.0,12.0,panel,1982.0,2.0,8.0,Nagatino-Sadovniki,7750777.821,0.094680962,0.31392455199999997,4,6,2,10,11,yes,no,10168,46080,20036,4935,4625,4.473069368,2.439900094,28.70317372,2.3919311430000003,9.844884671,9.089137657,30.5,29.87,2,1,5,8800000
66,28.0,7.0,16.0,mass concrete plus brick,2009.0,2.0,19.0,Poselenie Kokoshkino,8034501.262,0.176713735,0.014580716,0,0,0,0,1,no,no,1625,7809,2627,763,760,18.71764895,15.92747996,161.90833830000003,13.49236152,17.8769535,32.33764365,30.66,2.05,0,0,0,7000000
42,27.0,4.0,5.0,brick,1959.0,2.0,5.0,Akademicheskoe,5704502.19,0.043127100999999994,0.151346216,6,6,4,1,10,yes,no,12074,68518,25853,5506,5889,1.343037878,0.782541997,9.390503961,0.782541997,9.133041676,6.876453657000001,5.31,4.09,7,1,1,8500000
47,32.0,2.0,12.0,breezeblock,1966.0,2.0,9.0,Gol'janovo,14286990.83,0.389353565,0.194489265,6,7,3,5,3,yes,no,16831,98260,41919,7751,8004,2.7707227260000002,1.7895125040000002,20.10486732,1.67540561,1.6976625109999999,13.84979609,9.7,0.0,0,0,0,6500000
45,27.0,5.0,9.0,panel,1975.0,2.0,6.0,Losinoostrovskoe,5361326.947,0.197068419,0.036122292,3,4,1,1,0,yes,no,9111,49063,22743,4169,4378,4.008479319,2.406474446,28.87769335,2.406474446,0.956431253,15.32381431,29.33,4.18,0,1,0,8000000
45,29.0,3.0,5.0,panel,1966.0,2.0,5.0,Rjazanskij,6377883.078,0.017855768,0.333891544,6,6,0,0,1,no,no,12842,62215,26925,5408,6564,1.289994481,0.536314203,6.435770436,0.536314203,2.8424789639999997,11.18900984,14.98,1.44,0,0,1,6000000
51,30.0,7.0,17.0,mass concrete plus brick,2008.0,2.0,9.0,Ljublino,17881913.61,0.260652636,0.13321533300000002,10,13,3,4,3,yes,yes,23651,107626,34450,10809,11395,2.431690473,1.6215425030000001,19.45851004,1.6215425030000001,5.608102891000001,10.49854574,21.99,3.6,1,0,0,7300000
36,21.0,6.0,9.0,panel,1978.0,1.0,6.0,Bibirevo,6407578.1,0.189727117,6.99893e-05,5,5,1,16,1,no,no,21154,98207,36211,9576,10309,4.389410066,2.663176324,18.3414659,1.5284554909999999,0.924834534,15.24700606,8.56,17.99,2,6,0,5930000
76,45.0,5.0,17.0,panel,1998.0,3.0,10.0,Mar'ino,11754772.16,0.188712765,0.090799103,13,14,5,15,2,no,yes,40692,161290,45487,19223,19083,2.034495321,1.1920216559999999,12.67754383,1.056461985,4.009412939,13.41560827,16.9,0.0,0,7,0,10000000
36,14.0,8.0,14.0,panel,1998.0,1.0,10.0,Mar'ino,11754772.16,0.188712765,0.090799103,13,14,5,15,2,no,yes,40692,161290,45487,19223,19083,1.99555847,1.480448243,16.13866287,1.344888572,3.7005005460000002,13.75186056,26.62,0.0,0,6,0,6650000
74,66.0,31.0,32.0,mass concrete,2006.0,1.0,1.0,Danilovskoe,12495435.25,0.027650987999999998,0.341071945,5,9,3,11,48,no,no,12370,54478,24252,5947,5664,1.654822487,1.323857992,14.88456013,1.2403800109999998,12.49538031,3.412491101,2.88,9.92,29,1,2,14500000
37,19.0,17.0,22.0,breezeblock,1986.0,1.0,9.0,Strogino,16751119.46,0.338150977,0.041124634,8,9,1,10,5,no,yes,20003,97920,37504,9254,9515,1.134918087,0.752953768,8.45465344,0.704554453,0.217785067,15.23506225,8.34,0.0,3,7,0,1000000
45,27.0,9.0,9.0,panel,1971.0,2.0,5.0,Danilovskoe,12495435.25,0.027650987999999998,0.341071945,5,9,3,11,48,no,no,12370,54478,24252,5947,5664,2.284072588,0.9120285340000001,8.759508745,0.729959062,12.63177235,4.378661415,3.79,9.85,9,2,0,7500000
38,22.0,5.0,12.0,breezeblock,1968.0,2.0,6.0,Altuf'evskoe,3294351.983,0.024332829,0.298204575,2,3,1,3,3,yes,no,8140,34611,12374,3559,4048,5.447570767999999,3.964208166,38.424351,3.20202925,3.458458711,14.07496721,5.22,26.01,0,2,0,6200000
57,27.0,13.0,22.0,mass concrete,2006.0,2.0,9.0,Ivanovskoe,10207215.1,0.512707469,0.00016967599999999998,7,8,1,1,0,yes,no,12919,77612,32331,6027,5992,3.858851347,2.937399925,33.91953232,2.8266276930000003,1.205488179,12.84642198,41.43,0.0,0,0,0,9200000
39,17.0,6.0,14.0,panel,2008.0,1.0,8.0,Juzhnoe Butovo,26155137.04,0.137846204,0.041116354,11,13,1,4,4,no,no,30808,121369,26087,14080,14892,1.471789906,1.177431927,14.12918312,1.177431927,3.796611598,22.71535183,9.63,0.46,0,0,0,2000000
81,45.0,23.0,40.0,mass concrete,2012.0,2.0,16.0,Akademicheskoe,5704502.19,0.043127100999999994,0.151346216,6,6,4,1,10,yes,no,12074,68518,25853,5506,5889,0.7919334020000001,0.321040803,3.852489638,0.321040803,8.889879576,7.233355757000001,5.57,0.0,8,1,1,19688000
44,28.0,7.0,9.0,brick,1966.0,2.0,5.0,Dmitrovskoe,7126815.285,0.125881935,0.458174486,4,4,1,5,1,no,no,9604,61600,16509,4533,4439,5.808014815,3.982376701,47.78852041,3.982376701,1.225121833,16.31588701,8.86,42.63,1,3,0,6300000
38,19.0,1.0,12.0,panel,1996.0,1.0,8.0,Juzhnoe Butovo,26155137.04,0.137846204,0.041116354,11,13,1,4,4,no,no,30808,121369,26087,14080,14892,1.44297692,0.8120555540000001,9.744666651000001,0.8120555540000001,6.303687726000001,24.75558702,30.56,0.0,0,0,0,5500000
37,15.0,1.0,6.0,brick,1952.0,1.0,6.0,Donskoe,5686537.395,0.073520961,0.0006991189999999999,1,2,0,3,24,yes,no,7033,28737,12669,3229,3369,1.18463747,0.083818298,1.005819582,0.083818298,10.9362186,4.7178642989999995,18.23,9.68,6,3,0,11730000
70,40.0,16.0,16.0,breezeblock,1978.0,3.0,9.0,Teplyj Stan,8392316.21,0.42639629700000004,0.002211665,5,6,1,5,3,yes,no,15541,76776,38079,6980,7614,2.446858065,1.208932628,14.50719154,1.208932628,0.706741707,16.00415964,30.11,9.95,1,2,0,13700000
39,19.0,5.0,14.0,brick,1977.0,1.0,7.0,Ajeroport,4662813.069,0.109947031,0.050272014000000004,3,6,0,3,14,no,no,9151,44166,19690,4348,4231,1.765351018,0.712112628,8.545351535,0.712112628,9.045972713,7.495191742,3.23,3.74,11,1,0,9400000
50,34.0,8.0,9.0,panel,1973.0,3.0,6.0,Orehovo-Borisovo Severnoe,7462269.562999999,0.38709985399999997,0.007720281999999999,6,6,0,4,2,no,no,10079,83861,35267,4669,4788,2.974859953,1.394755276,16.73706331,1.394755276,3.0879169230000003,15.64475844,5.58,1.83,2,4,0,7500000
63,31.0,11.0,22.0,breezeblock,1987.0,2.0,10.0,Jasenevo,24813850.39,0.683844404,0.037177818,7,7,1,7,1,yes,no,23483,105171,46177,10712,11217,0.9845107409999999,0.57525369,6.790054649,0.565837887,1.182244053,17.01964418,21.81,0.0,0,1,0,11000000
29,16.0,8.0,8.0,brick,1961.0,1.0,5.0,Shhukino,7963518.819,0.126499246,0.16197556800000001,4,5,3,7,5,yes,no,14588,64875,26200,6700,7010,3.49962462,1.9425760840000001,23.24296153,1.9369134609999998,4.969097719,10.63179638,11.51,34.12,1,0,0,6150000
50,30.0,5.0,17.0,panel,1996.0,2.0,8.0,Mitino,12583535.69,0.19470286899999997,0.069753361,9,10,1,11,4,no,no,28563,120381,29529,13087,13670,3.027647692,1.790454625,21.73728577,1.811440481,2.503095762,18.60746259,29.74,13.46,0,0,0,9300000
42,26.0,7.0,9.0,panel,1972.0,2.0,5.0,Ivanovskoe,10207215.1,0.512707469,0.00016967599999999998,7,8,1,1,0,yes,no,12919,77612,32331,6027,5992,6.550501398,3.108330403,34.23185361,2.852654467,0.773390111,13.24525009,16.97,0.0,0,0,0,6950000
89,40.0,3.0,6.0,brick,2014.0,2.0,18.0,Troickij okrug,16315230.22,0.375973778,0.07542368,0,0,0,0,0,no,no,6363,24009,9501,2870,3097,23.63581542,19.62289197,235.4747036,19.62289197,17.89275851,35.099765999999995,26.63,6.52,0,0,0,9239162
59,27.0,4.0,10.0,brick,1955.0,2.0,8.0,Hamovniki,10071560.22,0.048790575999999995,0.0,5,8,5,5,87,yes,no,14868,61102,26756,6374,7538,2.030420106,1.246411435,12.79328812,1.0661073429999999,10.82315904,3.784861854,16.76,0.0,6,1,1,19500000
15,9.0,2.0,5.0,panel,1964.0,1.0,3.0,Perovo,9946335.108,0.06540882599999999,0.225824954,7,7,3,2,7,yes,no,13799,91795,33728,6400,6558,1.161348372,0.321883507,3.8626020789999997,0.321883507,3.504426076,10.24444346,3.26,4.9,1,1,1,4350000
77,46.0,7.0,16.0,panel,1982.0,3.0,10.0,Troparevo-Nikulino,11275073.5,0.331075802,0.000991363,8,9,1,9,3,yes,no,14587,68234,29983,6945,6783,2.384573942,1.639517106,19.67420528,1.639517106,2.808016967,12.11915796,26.07,0.0,4,3,1,14000000
57,28.0,13.0,16.0,mass concrete plus brick,2009.0,2.0,11.0,Savelki,7759253.984,0.278314608,0.14890389099999998,3,3,3,2,1,no,no,4100,19960,8011,1888,1952,29.43001707,24.29622254,283.02855539999996,23.58571295,18.53267426,36.69800406,26.24,0.0,2,2,1,9000000
16,11.0,2.0,5.0,brick,1952.0,1.0,1.0,Vostochnoe Izmajlovo,3799999.352,0.232655892,0.14966637300000002,2,3,4,1,2,yes,no,10530,48790,16988,5096,4789,1.796475077,1.317076548,15.80491858,1.317076548,1.3791133359999999,13.10250494,43.04,12.62,2,1,0,2000000
39,20.0,4.0,12.0,panel,1981.0,1.0,8.0,Dmitrovskoe,7126815.285,0.125881935,0.458174486,4,4,1,5,1,no,no,9604,61600,16509,4533,4439,5.521294048,3.774824696,45.29789635,3.774824696,1.225443804,16.39003994,8.1,46.82,1,4,0,6400000
35,20.0,6.0,9.0,panel,1974.0,1.0,5.0,Chertanovo Juzhnoe,9282438.657,0.153279465,0.127375905,6,7,3,9,3,no,no,17830,93309,32522,8356,8429,1.240248298,0.477025903,5.724310837999999,0.477025903,2.051244859,17.15896334,0.4,26.6,2,7,0,5950000
43,27.0,7.0,9.0,panel,1967.0,2.0,5.0,Zapadnoe Degunino,7632939.805,0.051843747999999995,0.43788524,3,3,0,5,3,yes,no,11996,51138,15676,5519,5735,3.019569643,1.569229227,15.15625638,1.263021365,3.282538497,13.85709243,7.35,3.98,1,0,0,7100000
31,20.0,1.0,5.0,panel,1967.0,1.0,5.0,Severnoe Tushino,9249237.174,0.374067926,0.0,5,5,3,5,0,no,no,22961,93843,39573,10190,11319,4.0113872839999996,2.822130295,33.86556353,2.822130295,0.9776289,16.89034,31.21,0.0,0,0,0,5100000
37,19.0,16.0,16.0,panel,1986.0,1.0,10.0,Golovinskoe,8841267.454,0.127511955,0.307466659,4,6,2,5,9,no,no,10346,63495,27005,4566,5048,3.07639185,1.59455358,19.13464296,1.59455358,4.639487431,12.27928983,24.65,24.77,1,0,0,6600000
51,30.0,8.0,12.0,panel,1966.0,2.0,10.0,Zapadnoe Degunino,7632939.805,0.051843747999999995,0.43788524,3,3,0,5,3,yes,no,11996,51138,15676,5519,5735,5.894884273,3.403874107,37.17199494,3.097666245,2.525616344,14.37970897,7.83,10.06,0,1,0,8100000
31,20.0,2.0,5.0,panel,1965.0,1.0,5.0,Gol'janovo,14286990.83,0.389353565,0.194489265,6,7,3,5,3,yes,no,16831,98260,41919,7751,8004,2.327547823,1.8620382530000001,22.34445904,1.8620382530000001,3.1194981110000004,12.21784902,2.32,70.15,2,2,0,5200000
62,46.0,2.0,9.0,panel,1968.0,4.0,5.0,Severnoe Medvedkovo,5725729.259,0.141280723,0.175054867,4,4,1,0,3,yes,no,19487,77062,26324,8132,10055,1.61891429,0.837961767,10.05554121,0.837961767,0.892704602,14.9780349,11.42,24.86,1,0,0,9500000
38,19.0,4.0,14.0,breezeblock,1973.0,1.0,9.0,Veshnjaki,10518366.87,0.334905313,0.012338886,6,7,2,4,1,no,no,11729,74032,33184,5208,5776,2.5762497509999998,1.556878705,18.10649584,1.5088746530000001,0.284825192,13.64375463,1.67,4.13,1,3,1,5600000
65,43.0,2.0,9.0,breezeblock,1980.0,3.0,6.0,Mozhajskoe,16861532.79,0.069670879,0.130617806,6,6,1,9,9,yes,no,20725,82808,28816,9005,10418,6.224235913999999,4.417713956,51.00196766,4.250163971,0.46940546899999996,14.27591453,4.94,0.0,4,2,1,9000000
60,43.0,5.0,9.0,panel,1979.0,3.0,6.0,Mar'ino,11754772.16,0.188712765,0.090799103,13,14,5,15,2,no,yes,40692,161290,45487,19223,19083,3.2611357260000005,1.991829857,21.09996583,1.758330486,5.190678708,12.74587042,14.23,17.99,1,2,0,8950000
44,29.0,4.0,5.0,brick,1962.0,2.0,5.0,Juzhnoe Tushino,7887684.174,0.222646321,0.18878376600000002,3,4,0,1,4,no,no,12906,65729,25799,5989,6137,2.2905432119999998,1.067701349,6.136278555,0.511356546,3.204897491,14.90857889,8.8,7.03,1,2,0,7500000
63,39.0,5.0,9.0,panel,1975.0,3.0,8.0,Otradnoe,10053051.74,0.09627019699999999,0.300322518,4,4,1,9,6,yes,no,21400,112133,41985,9753,10311,1.0553467779999999,0.818195259,9.870190619,0.822515885,3.535347976,12.65015037,14.4,2.02,0,3,0,10250000
79,44.0,14.0,17.0,panel,2008.0,3.0,12.0,Vostochnoe Izmajlovo,3799999.352,0.232655892,0.14966637300000002,2,3,4,1,2,yes,no,10530,48790,16988,5096,4789,1.8464836869999999,1.272331514,15.23415927,1.269513273,1.665236195,13.12871305,9.02,0.75,2,2,0,8600000
46,30.0,9.0,12.0,panel,1981.0,2.0,6.0,Babushkinskoe,4934147.223999999,0.11640032,0.122190486,3,3,1,3,2,no,yes,9734,52560,23912,4300,4724,2.299235606,0.752149338,8.881292718,0.740107726,2.3458915940000002,13.65350642,22.8,4.23,1,3,0,8300000
57,38.0,5.0,9.0,panel,1968.0,3.0,6.0,Caricyno,8287309.438999999,0.07111974900000001,0.265088676,4,5,3,2,0,yes,no,11908,84387,29059,5797,5288,3.325229272,2.036732342,22.60206121,1.883505101,5.487807452999999,13.4588301,8.47,0.0,0,2,0,3000000
40,20.0,3.0,12.0,panel,1980.0,1.0,8.0,Birjulevo Vostochnoe,14795571.25,0.308056827,0.050900058,6,6,2,3,1,yes,no,21130,93008,30950,9223,10621,7.747092449,8.352429716,69.73578868,5.811315724,0.99527274,18.91323259,19.48,0.0,1,1,1,5000000
39,23.0,11.0,12.0,breezeblock,1966.0,2.0,6.0,Savelki,7759253.984,0.278314608,0.14890389099999998,3,3,3,2,1,no,no,4100,19960,8011,1888,1952,28.49945068,24.01401621,285.1902685,23.76585571,17.86079145,36.02163098,32.0,2.15,1,2,1,5555000
74,45.0,17.0,17.0,panel,1988.0,3.0,10.0,Moskvorech'e-Saburovo,10046857.44,0.07105623400000001,0.24603154800000002,5,5,3,3,4,yes,no,7296,52450,16410,3816,3151,5.009336558,3.797103569,45.49609699,3.7913414160000003,5.418474851,13.21801378,4.41,7.65,0,1,0,9600000
44,29.0,7.0,9.0,panel,1974.0,2.0,6.0,Vyhino-Zhulebino,15094874.77,0.300284261,0.033493708,10,11,3,8,1,yes,no,22341,140182,57086,10167,10573,1.911928674,1.10227948,13.22735376,1.10227948,1.7153916009999999,12.36940334,2.33,12.46,0,1,1,2000000
43,29.0,1.0,5.0,brick,1963.0,2.0,5.0,Horoshevo-Mnevniki,18036436.51,0.232080423,0.111627393,4,5,2,3,8,yes,yes,24814,100601,41388,10955,12238,3.0904592560000004,1.487459429,17.84951315,1.487459429,7.121284638,8.347562156,11.79,24.61,3,1,1,6800000
31,20.0,1.0,5.0,panel,1962.0,1.0,5.0,Alekseevskoe,5234028.171,0.044073572000000005,0.20014680199999998,3,3,2,0,8,yes,no,8186,52919,17313,3761,3975,1.950814267,1.308814202,15.70577042,1.308814202,8.632357683,7.039748497000001,18.29,10.22,4,0,0,5500000
34,19.0,5.0,5.0,brick,1960.0,1.0,7.0,Vostochnoe Izmajlovo,3799999.352,0.232655892,0.14966637300000002,2,3,4,1,2,yes,no,10530,48790,16988,5096,4789,1.846659721,1.3003950659999999,15.60474079,1.3003950659999999,1.359270899,13.28976138,20.36,9.59,2,1,0,5950000
39,21.0,11.0,12.0,panel,1983.0,1.0,8.0,Orehovo-Borisovo Severnoe,7462269.562999999,0.38709985399999997,0.007720281999999999,6,6,0,4,2,no,no,10079,83861,35267,4669,4788,0.925527291,0.569033754,6.828405044,0.569033754,2.593890573,16.43531782,23.28,0.0,0,2,0,7000000
31,19.0,5.0,5.0,panel,1962.0,1.0,5.0,Bogorodskoe,8659075.461000001,0.41686645200000005,0.069660344,7,9,1,2,4,yes,no,13897,59366,31147,7103,6119,2.0918972730000003,1.6735178080000002,19.31400688,1.609500573,6.467702611,8.620006887,4.23,2.92,1,0,0,1000000
104,65.0,5.0,19.0,mass concrete,2011.0,3.0,12.0,Ajeroport,4662813.069,0.109947031,0.050272014000000004,3,6,0,3,14,no,no,9151,44166,19690,4348,4231,1.852590279,0.913226677,13.31579587,1.109649656,10.717932800000002,5.945157899,14.55,2.52,8,1,0,14191417
62,25.0,4.0,5.0,brick,1957.0,2.0,7.0,Horoshevo-Mnevniki,18036436.51,0.232080423,0.111627393,4,5,2,3,8,yes,yes,24814,100601,41388,10955,12238,3.01282988,1.238489133,14.8618696,1.238489133,7.295944611,8.11283974,10.95,20.89,3,3,0,9920000
31,19.0,2.0,5.0,panel,1961.0,1.0,5.0,Horoshevo-Mnevniki,18036436.51,0.232080423,0.111627393,4,5,2,3,8,yes,yes,24814,100601,41388,10955,12238,3.630716317,2.646529712,31.43679839,2.619733199,5.475107125,9.932985943,2.35,13.34,3,0,0,6050000
40,24.0,11.0,14.0,panel,1971.0,2.0,5.0,Vojkovskoe,5333221.259,0.074076708,0.16909109,6,8,2,5,10,no,yes,8240,38266,18425,3905,3856,1.9138168580000001,1.4650249,17.11445368,1.426204473,7.725018379,9.41134359,6.3,18.84,6,1,0,8300000
